species,age,weight,temperature,heartRate,respiratoryRate,skinRedness,itching,hairLoss,vomiting,diarrhea,appetiteLevel,waterIntakeLevel,activityLevel,symptomDurationDays,abnormalProbability,riskGrade,primaryRiskFactor
DOG,10,21.9,37.9,136,23,False,False,False,False,True,NORMAL,NORMAL,NORMAL,5,0.24,NORMAL,이상 없음(정상)
DOG,11,18.5,37.7,65,28,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
DOG,8,14.9,38.9,50,32,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.04,NORMAL,이상 없음(정상)
DOG,8,22.5,39.4,127,47,True,False,False,False,False,DECREASED,INCREASED,NORMAL,5,0.6,CAUTION,"미열, 호흡 급증"
CAT,13,4.9,40.1,228,38,False,False,False,False,False,DECREASED,NORMAL,LOW,2,0.53,CAUTION,"미열, 식욕 감소"
DOG,15,20.5,40.0,111,27,False,True,False,False,True,INCREASED,NORMAL,LOW,5,0.69,CAUTION,"고열, 설사"
CAT,15,4.2,40.3,226,29,False,False,False,False,True,NORMAL,NORMAL,LOW,2,0.39,WATCH,"미열, 설사"
DOG,14,3.5,39.6,132,35,True,True,False,False,False,NONE,NORMAL,NORMAL,2,0.7,CAUTION,"미열, 피부 징후"
DOG,9,10.5,39.8,193,55,True,False,False,True,True,NONE,DECREASED,LOW,6,1.0,DANGER,"미열, 빈맥"
CAT,14,4.0,39.9,278,53,False,True,False,True,True,NONE,DECREASED,LOW,0,1.0,DANGER,"미열, 빈맥"
CAT,9,5.2,38.6,182,30,False,False,True,False,True,NORMAL,NORMAL,NORMAL,2,0.27,NORMAL,이상 없음(정상)
CAT,13,2.3,39.0,222,14,False,True,False,False,False,DECREASED,NORMAL,NORMAL,4,0.33,WATCH,"피부 징후, 식욕 감소"
DOG,2,16.0,39.6,163,35,False,False,True,False,False,NORMAL,DECREASED,LOW,1,0.72,CAUTION,"미열, 빈맥"
DOG,10,10.4,40.3,152,51,False,True,True,True,True,DECREASED,DECREASED,LOW,4,1.0,DANGER,"고열, 호흡 급증"
CAT,12,4.6,39.2,147,30,False,False,False,False,True,NORMAL,NORMAL,HIGH,2,0.1,NORMAL,이상 없음(정상)
DOG,13,12.9,39.6,107,29,False,False,False,False,False,DECREASED,DECREASED,HIGH,3,0.35,WATCH,"미열, 식욕 감소"
CAT,13,2.4,40.5,245,44,False,True,False,True,True,NORMAL,DECREASED,LOW,6,1.0,DANGER,"고열, 빈맥"
CAT,5,6.7,39.0,153,17,False,False,True,False,False,NORMAL,NORMAL,NORMAL,0,0.08,NORMAL,이상 없음(정상)
DOG,4,12.6,39.2,100,10,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.03,NORMAL,이상 없음(정상)
CAT,2,3.5,41.0,200,35,True,False,False,True,True,DECREASED,DECREASED,NORMAL,4,1.0,DANGER,"고열, 소화기 이상(구토 및 설사)"
CAT,7,7.4,39.4,224,25,False,True,False,True,False,DECREASED,DECREASED,LOW,4,0.57,CAUTION,"구토, 피부 징후"
CAT,8,3.2,39.6,214,28,False,False,False,True,False,NORMAL,NORMAL,NORMAL,5,0.37,WATCH,"미열, 구토"
CAT,12,6.4,39.6,157,39,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.2,NORMAL,이상 없음(정상)
CAT,5,2.5,39.0,187,23,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.06,NORMAL,이상 없음(정상)
DOG,2,10.2,38.1,177,33,False,False,False,False,False,DECREASED,DECREASED,NORMAL,1,0.32,WATCH,"빈맥, 식욕 감소"
CAT,9,6.5,38.7,133,26,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
DOG,9,22.1,38.7,116,16,False,False,False,True,True,NORMAL,NORMAL,NORMAL,2,0.28,NORMAL,이상 없음(정상)
CAT,4,4.5,41.1,300,53,False,False,True,False,False,NONE,DECREASED,LOW,0,1.0,DANGER,"고열, 빈맥"
DOG,8,4.8,38.5,129,33,False,False,False,True,False,DECREASED,NORMAL,NORMAL,7,0.35,WATCH,"구토, 식욕 감소"
DOG,7,11.8,40.5,184,61,False,False,False,True,True,NONE,DECREASED,LOW,3,1.0,DANGER,"고열, 빈맥"
CAT,10,4.8,39.5,216,57,False,True,False,False,True,DECREASED,NORMAL,LOW,0,0.72,CAUTION,"호흡 급증, 설사"
DOG,2,25.1,38.8,83,18,True,False,False,False,False,NORMAL,NORMAL,LOW,5,0.19,NORMAL,이상 없음(정상)
DOG,8,6.1,40.9,130,49,True,True,False,True,False,DECREASED,DECREASED,LOW,6,1.0,DANGER,"고열, 호흡 급증"
CAT,5,2.4,39.3,195,12,False,False,False,False,True,DECREASED,NORMAL,LOW,2,0.39,WATCH,"설사, 식욕 감소"
DOG,8,19.6,39.8,130,32,True,False,True,True,False,DECREASED,DECREASED,LOW,4,0.7,CAUTION,"미열, 구토"
CAT,9,4.6,41.0,210,62,True,False,False,True,True,DECREASED,DECREASED,LOW,3,1.0,DANGER,"고열, 호흡 급증"
CAT,8,6.8,38.7,207,25,False,True,False,False,False,NORMAL,NORMAL,NORMAL,0,0.11,NORMAL,이상 없음(정상)
CAT,7,5.8,38.6,205,25,False,False,False,False,False,INCREASED,NORMAL,HIGH,7,0.0,NORMAL,이상 없음(정상)
DOG,10,2.7,39.7,173,67,False,True,False,True,True,NONE,DECREASED,LOW,0,1.0,DANGER,"미열, 빈맥"
DOG,3,16.2,40.2,139,41,True,False,False,False,True,NONE,NORMAL,HIGH,7,1.0,DANGER,"고열, 호흡 급증"
CAT,15,2.2,39.8,208,55,True,False,False,False,False,DECREASED,NORMAL,NORMAL,6,0.72,CAUTION,"미열, 호흡 급증"
DOG,7,14.8,38.4,134,24,False,False,False,True,False,INCREASED,DECREASED,NORMAL,6,0.3,WATCH,구토
CAT,13,3.3,39.3,275,37,True,False,False,False,True,DECREASED,DECREASED,NORMAL,2,0.62,CAUTION,"빈맥, 설사"
CAT,1,4.9,39.5,258,52,False,False,False,False,False,DECREASED,NORMAL,LOW,6,0.68,CAUTION,"빈맥, 호흡 급증"
DOG,9,15.0,39.1,94,20,False,False,False,False,False,DECREASED,NORMAL,NORMAL,5,0.09,NORMAL,이상 없음(정상)
CAT,8,3.2,39.3,171,27,False,False,True,True,False,INCREASED,INCREASED,NORMAL,7,0.39,WATCH,"구토, 피부 징후"
DOG,8,26.3,39.8,143,33,False,False,False,False,True,DECREASED,DECREASED,LOW,6,0.5,CAUTION,"미열, 설사"
CAT,7,4.4,38.2,206,24,False,False,False,True,False,NORMAL,NORMAL,HIGH,3,0.18,NORMAL,이상 없음(정상)
CAT,8,7.4,40.8,251,40,True,True,False,True,False,DECREASED,DECREASED,LOW,4,1.0,DANGER,"고열, 빈맥"
DOG,11,27.0,40.6,130,40,True,False,True,True,True,NONE,NORMAL,LOW,0,1.0,DANGER,"고열, 호흡 급증"
CAT,13,5.4,39.5,252,34,False,False,False,True,True,NORMAL,NORMAL,LOW,7,0.6,CAUTION,"빈맥, 소화기 이상(구토 및 설사)"
DOG,3,19.5,38.3,131,41,False,False,False,False,False,NORMAL,NORMAL,HIGH,7,0.22,NORMAL,이상 없음(정상)
DOG,8,6.4,38.2,75,35,False,False,False,False,False,INCREASED,NORMAL,NORMAL,3,0.08,NORMAL,이상 없음(정상)
DOG,15,27.2,39.6,96,26,False,False,False,False,False,NORMAL,INCREASED,NORMAL,0,0.18,NORMAL,이상 없음(정상)
DOG,13,5.5,39.2,165,28,True,False,False,False,True,NORMAL,NORMAL,LOW,5,0.46,WATCH,"빈맥, 설사"
CAT,8,5.9,39.6,175,27,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.18,NORMAL,이상 없음(정상)
DOG,12,27.6,39.0,121,41,False,False,True,False,True,DECREASED,DECREASED,NORMAL,2,0.73,CAUTION,"호흡 급증, 설사"
CAT,5,6.6,38.9,131,31,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.01,NORMAL,이상 없음(정상)
DOG,14,11.7,39.1,136,38,True,False,False,True,True,DECREASED,NORMAL,NORMAL,2,0.59,CAUTION,"소화기 이상(구토 및 설사), 피부 징후"
CAT,10,6.9,40.7,263,57,True,True,True,False,True,NORMAL,DECREASED,LOW,1,1.0,DANGER,"고열, 빈맥"
DOG,6,17.3,38.1,80,18,True,False,False,False,True,NORMAL,NORMAL,LOW,1,0.39,WATCH,"설사, 피부 징후"
CAT,14,4.9,41.1,200,42,True,True,True,True,False,DECREASED,NORMAL,LOW,0,1.0,DANGER,"고열, 호흡 급증"
CAT,3,2.3,40.9,296,44,False,True,False,False,True,NONE,NORMAL,NORMAL,7,1.0,DANGER,"고열, 빈맥"
DOG,6,3.9,38.1,121,23,False,False,False,True,False,NORMAL,NORMAL,NORMAL,4,0.17,NORMAL,이상 없음(정상)
CAT,8,4.7,40.8,200,43,True,True,False,True,True,DECREASED,DECREASED,LOW,2,1.0,DANGER,"고열, 호흡 급증"
CAT,6,6.6,39.9,256,58,False,True,True,True,True,DECREASED,DECREASED,LOW,3,1.0,DANGER,"미열, 빈맥"
CAT,15,3.9,40.1,217,22,False,False,True,False,False,DECREASED,DECREASED,LOW,2,0.66,CAUTION,"미열, 피부 징후"
CAT,5,6.8,38.6,231,37,False,False,True,False,False,NORMAL,INCREASED,LOW,4,0.3,WATCH,"피부 징후, 활동량 저하"
DOG,1,20.5,38.3,84,24,True,False,False,False,False,INCREASED,DECREASED,NORMAL,2,0.28,NORMAL,이상 없음(정상)
CAT,6,3.3,38.9,183,23,False,False,False,True,False,DECREASED,NORMAL,LOW,6,0.39,WATCH,"구토, 식욕 감소"
DOG,5,5.2,38.3,100,19,False,False,False,False,False,NORMAL,NORMAL,HIGH,5,0.0,NORMAL,이상 없음(정상)
DOG,7,25.0,38.6,89,22,False,False,False,True,False,NORMAL,DECREASED,LOW,3,0.21,NORMAL,이상 없음(정상)
CAT,7,5.5,39.7,247,34,False,False,False,False,False,NONE,DECREASED,NORMAL,7,0.69,CAUTION,"미열, 빈맥"
DOG,14,13.6,39.1,112,25,False,False,False,True,False,DECREASED,DECREASED,NORMAL,6,0.41,WATCH,"구토, 식욕 감소"
CAT,15,3.4,39.2,224,32,False,False,True,False,False,DECREASED,NORMAL,NORMAL,4,0.37,WATCH,"피부 징후, 식욕 감소"
CAT,14,5.1,38.2,174,22,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
CAT,3,4.5,38.8,247,36,True,True,True,False,True,NORMAL,NORMAL,LOW,3,0.54,CAUTION,"빈맥, 설사"
DOG,8,21.1,38.9,200,48,True,False,False,False,False,NORMAL,NORMAL,LOW,0,0.67,CAUTION,"빈맥, 호흡 급증"
CAT,1,7.9,39.3,212,20,False,True,False,False,False,NORMAL,NORMAL,NORMAL,0,0.06,NORMAL,이상 없음(정상)
DOG,3,20.5,38.6,115,35,True,False,False,True,False,DECREASED,INCREASED,NORMAL,0,0.35,WATCH,"구토, 피부 징후"
DOG,9,3.6,38.1,91,27,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
CAT,4,6.1,38.4,230,36,True,False,False,False,False,NORMAL,NORMAL,LOW,7,0.25,NORMAL,이상 없음(정상)
CAT,10,7.0,40.3,253,55,False,True,True,True,True,NONE,INCREASED,LOW,7,1.0,DANGER,"미열, 빈맥"
DOG,1,22.7,39.5,147,56,True,True,False,True,False,INCREASED,DECREASED,LOW,7,1.0,DANGER,"미열, 호흡 급증"
DOG,8,24.4,39.3,133,34,True,True,False,False,True,DECREASED,DECREASED,LOW,2,0.61,CAUTION,"미열, 설사"
DOG,3,9.6,38.3,116,18,False,False,False,False,False,INCREASED,NORMAL,NORMAL,4,0.0,NORMAL,이상 없음(정상)
DOG,5,12.3,38.5,131,21,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
CAT,11,7.2,40.0,201,32,False,False,False,False,False,DECREASED,NORMAL,HIGH,6,0.34,WATCH,"미열, 식욕 감소"
CAT,5,6.5,38.8,158,26,False,False,False,False,False,DECREASED,NORMAL,HIGH,3,0.17,NORMAL,이상 없음(정상)
DOG,9,19.7,40.3,167,41,False,True,False,False,True,NONE,DECREASED,LOW,4,1.0,DANGER,"고열, 빈맥"
DOG,1,20.9,39.0,110,27,True,False,False,False,True,DECREASED,DECREASED,NORMAL,0,0.36,WATCH,"설사, 피부 징후"
DOG,4,25.8,38.9,84,24,False,False,False,True,False,NORMAL,NORMAL,NORMAL,3,0.06,NORMAL,이상 없음(정상)
DOG,7,28.1,38.2,110,18,False,False,False,True,False,NONE,NORMAL,HIGH,0,0.49,WATCH,"구토, 식욕 절폐"
CAT,12,5.6,39.1,191,39,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.08,NORMAL,이상 없음(정상)
CAT,9,5.4,40.4,250,42,True,True,False,False,True,NONE,DECREASED,LOW,2,1.0,DANGER,"미열, 빈맥"
CAT,4,8.0,39.7,181,24,False,False,True,False,False,NORMAL,NORMAL,NORMAL,0,0.31,WATCH,"미열, 피부 징후"
CAT,2,2.4,40.0,261,42,False,False,False,True,True,DECREASED,DECREASED,NORMAL,7,1.0,DANGER,"미열, 빈맥"
DOG,9,26.7,38.9,122,38,False,False,False,True,True,DECREASED,NORMAL,HIGH,5,0.41,WATCH,"소화기 이상(구토 및 설사), 식욕 감소"
CAT,7,2.6,38.2,161,25,False,False,False,False,False,NORMAL,NORMAL,HIGH,2,0.0,NORMAL,이상 없음(정상)
CAT,9,3.7,37.8,192,29,False,False,False,False,True,NORMAL,NORMAL,NORMAL,2,0.22,NORMAL,이상 없음(정상)
DOG,11,2.9,37.4,123,20,False,False,False,False,True,NORMAL,NORMAL,NORMAL,6,0.14,NORMAL,이상 없음(정상)
DOG,12,18.2,38.3,110,17,False,True,True,False,False,NORMAL,DECREASED,LOW,4,0.3,WATCH,"피부 징후, 활동량 저하"
DOG,14,10.2,38.7,126,38,False,False,False,False,False,NONE,NORMAL,LOW,2,0.44,WATCH,"식욕 절폐, 활동량 저하"
CAT,1,4.5,39.8,227,37,True,True,False,True,True,DECREASED,NORMAL,NORMAL,6,0.73,CAUTION,"미열, 소화기 이상(구토 및 설사)"
CAT,1,5.6,40.0,273,54,True,True,True,False,True,DECREASED,DECREASED,LOW,6,1.0,DANGER,"미열, 빈맥"
CAT,1,2.2,38.2,143,28,True,False,False,False,True,NORMAL,NORMAL,NORMAL,1,0.26,NORMAL,이상 없음(정상)
CAT,13,7.5,38.6,140,24,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
CAT,4,6.6,39.0,258,29,False,True,True,False,True,DECREASED,DECREASED,LOW,7,0.68,CAUTION,"빈맥, 설사"
CAT,8,7.6,39.1,255,23,False,False,False,False,True,DECREASED,NORMAL,NORMAL,6,0.32,WATCH,"빈맥, 설사"
DOG,1,11.3,39.2,150,24,False,False,True,True,False,INCREASED,NORMAL,LOW,5,0.38,WATCH,"구토, 피부 징후"
DOG,15,10.0,38.5,82,20,False,False,False,False,False,NORMAL,NORMAL,HIGH,5,0.02,NORMAL,이상 없음(정상)
CAT,4,7.6,38.5,146,21,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
DOG,6,5.0,38.2,139,16,True,False,False,False,False,INCREASED,DECREASED,NORMAL,1,0.01,NORMAL,이상 없음(정상)
CAT,11,3.8,40.5,186,46,False,False,False,False,False,NORMAL,DECREASED,HIGH,6,0.53,CAUTION,"고열, 호흡 급증"
CAT,15,5.6,39.8,255,30,True,True,False,False,False,NORMAL,DECREASED,NORMAL,4,0.49,WATCH,"미열, 빈맥"
DOG,3,26.1,39.6,125,35,True,True,False,False,False,NORMAL,DECREASED,LOW,4,0.52,CAUTION,"미열, 피부 징후"
CAT,11,4.6,39.7,154,18,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.2,NORMAL,이상 없음(정상)
CAT,6,2.2,39.1,143,14,False,False,False,False,False,NORMAL,INCREASED,NORMAL,0,0.0,NORMAL,이상 없음(정상)
CAT,2,6.1,40.4,262,47,True,True,False,True,False,NORMAL,INCREASED,LOW,2,1.0,DANGER,"미열, 빈맥"
CAT,15,2.1,39.2,245,31,False,True,False,False,False,DECREASED,NORMAL,LOW,3,0.67,CAUTION,"빈맥, 피부 징후"
DOG,3,16.6,39.2,75,21,False,False,False,False,True,INCREASED,NORMAL,HIGH,4,0.26,NORMAL,이상 없음(정상)
DOG,5,27.9,38.9,126,20,True,False,False,False,False,NORMAL,NORMAL,NORMAL,2,0.19,NORMAL,이상 없음(정상)
CAT,12,4.5,40.1,300,34,False,False,False,True,False,NONE,DECREASED,LOW,6,1.0,DANGER,"미열, 빈맥"
CAT,10,2.4,40.8,300,54,False,False,False,True,True,NONE,NORMAL,LOW,5,1.0,DANGER,"고열, 빈맥"
CAT,7,4.6,39.2,175,15,False,False,False,True,False,NORMAL,NORMAL,HIGH,6,0.32,WATCH,구토
CAT,13,4.4,40.2,279,54,True,True,False,False,True,DECREASED,NORMAL,LOW,0,1.0,DANGER,"미열, 빈맥"
DOG,9,17.5,39.3,148,41,False,False,False,True,False,DECREASED,DECREASED,NORMAL,1,0.64,CAUTION,"미열, 호흡 급증"
CAT,1,7.1,39.4,250,14,False,True,False,False,False,NORMAL,NORMAL,LOW,6,0.39,WATCH,"빈맥, 피부 징후"
CAT,14,4.9,39.4,230,29,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
DOG,13,16.5,37.6,76,18,True,False,False,False,False,NORMAL,NORMAL,NORMAL,1,0.06,NORMAL,이상 없음(정상)
CAT,11,5.8,39.5,275,39,False,True,False,False,True,NORMAL,DECREASED,NORMAL,1,0.56,CAUTION,"빈맥, 설사"
CAT,10,7.9,40.2,275,33,False,False,False,False,True,NORMAL,NORMAL,LOW,2,0.66,CAUTION,"미열, 빈맥"
DOG,13,17.0,40.5,130,58,True,True,False,True,True,NONE,DECREASED,LOW,5,1.0,DANGER,"고열, 호흡 급증"
CAT,7,5.8,38.8,118,30,False,False,False,False,False,NORMAL,NORMAL,HIGH,2,0.0,NORMAL,이상 없음(정상)
DOG,14,21.6,39.7,139,14,True,False,False,False,False,INCREASED,DECREASED,NORMAL,3,0.27,NORMAL,이상 없음(정상)
DOG,12,18.6,40.1,129,39,False,False,True,False,True,DECREASED,DECREASED,HIGH,2,0.74,CAUTION,"고열, 설사"
CAT,8,7.6,40.3,187,30,True,False,False,False,False,INCREASED,NORMAL,LOW,5,0.43,WATCH,"미열, 피부 징후"
DOG,4,29.7,38.6,107,30,False,True,False,False,False,NORMAL,NORMAL,NORMAL,0,0.05,NORMAL,이상 없음(정상)
CAT,2,5.2,39.8,212,32,False,True,False,True,False,DECREASED,NORMAL,NORMAL,0,0.62,CAUTION,"미열, 구토"
CAT,1,4.1,39.0,236,24,False,False,False,True,False,NORMAL,NORMAL,LOW,0,0.32,WATCH,"구토, 활동량 저하"
CAT,10,5.3,39.9,275,37,False,False,False,False,True,NORMAL,INCREASED,NORMAL,6,0.54,CAUTION,"미열, 빈맥"
CAT,6,7.0,39.2,219,46,True,True,False,False,True,NORMAL,INCREASED,NORMAL,5,0.38,WATCH,"호흡 급증, 설사"
CAT,1,7.0,41.1,235,41,False,True,False,True,True,NONE,NORMAL,LOW,7,1.0,DANGER,"고열, 호흡 급증"
DOG,12,15.9,38.6,115,27,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.18,NORMAL,이상 없음(정상)
CAT,1,5.7,39.2,222,38,False,False,False,True,True,NORMAL,NORMAL,NORMAL,5,0.3,WATCH,소화기 이상(구토 및 설사)
CAT,9,5.7,39.6,177,30,False,False,False,False,True,NORMAL,NORMAL,NORMAL,6,0.3,WATCH,"미열, 설사"
DOG,4,9.4,37.9,90,17,True,False,False,False,False,INCREASED,NORMAL,HIGH,7,0.08,NORMAL,이상 없음(정상)
CAT,14,3.7,39.2,206,19,False,False,False,False,True,DECREASED,NORMAL,NORMAL,0,0.33,WATCH,"설사, 식욕 감소"
DOG,5,15.7,39.3,88,31,True,False,False,False,False,NORMAL,NORMAL,LOW,7,0.41,WATCH,"미열, 피부 징후"
DOG,12,19.6,38.9,50,24,False,False,False,False,False,NORMAL,INCREASED,NORMAL,0,0.0,NORMAL,이상 없음(정상)
CAT,4,7.6,40.4,241,40,False,False,True,True,True,DECREASED,DECREASED,NORMAL,2,1.0,DANGER,"미열, 빈맥"
DOG,10,15.2,39.0,91,15,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
DOG,6,9.3,38.8,90,30,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.11,NORMAL,이상 없음(정상)
CAT,13,2.9,40.2,164,23,False,False,True,False,False,NORMAL,NORMAL,NORMAL,0,0.31,WATCH,"미열, 피부 징후"
DOG,6,14.8,37.8,131,45,True,True,False,False,False,DECREASED,NORMAL,NORMAL,5,0.43,WATCH,"호흡 급증, 피부 징후"
CAT,12,4.9,40.4,231,51,False,True,False,True,True,NONE,NORMAL,LOW,4,1.0,DANGER,"미열, 호흡 급증"
CAT,1,4.2,39.4,255,33,True,False,True,False,False,NORMAL,NORMAL,LOW,3,0.32,WATCH,"빈맥, 피부 징후"
DOG,3,24.7,38.8,122,32,False,True,False,False,False,DECREASED,INCREASED,NORMAL,5,0.3,WATCH,"피부 징후, 식욕 감소"
DOG,4,8.6,38.7,145,37,False,False,False,False,False,NONE,NORMAL,LOW,1,0.34,WATCH,"식욕 절폐, 활동량 저하"
DOG,1,27.1,38.4,130,31,False,True,False,False,False,NORMAL,NORMAL,NORMAL,0,0.2,NORMAL,이상 없음(정상)
DOG,6,25.0,39.9,155,37,True,False,False,False,False,NONE,NORMAL,NORMAL,6,0.58,CAUTION,"미열, 피부 징후"
DOG,9,12.0,39.4,132,13,False,False,False,False,False,NORMAL,NORMAL,LOW,1,0.32,WATCH,"미열, 활동량 저하"
CAT,9,2.2,39.6,141,32,False,False,False,False,False,DECREASED,DECREASED,LOW,0,0.38,WATCH,"미열, 식욕 감소"
DOG,14,23.6,39.5,111,22,False,True,True,True,False,DECREASED,DECREASED,LOW,1,0.63,CAUTION,"미열, 구토"
CAT,9,6.1,39.4,159,24,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
CAT,3,7.2,38.4,154,18,False,False,False,False,False,DECREASED,NORMAL,NORMAL,4,0.09,NORMAL,이상 없음(정상)
CAT,5,2.5,41.0,242,36,False,False,False,True,True,NONE,DECREASED,LOW,5,1.0,DANGER,"고열, 빈맥"
CAT,11,2.2,40.6,256,53,False,True,False,True,False,DECREASED,DECREASED,NORMAL,2,1.0,DANGER,"고열, 빈맥"
DOG,14,29.9,39.8,138,36,True,False,False,False,True,INCREASED,NORMAL,NORMAL,3,0.59,CAUTION,"미열, 설사"
DOG,13,26.9,40.0,143,46,True,True,False,True,False,NONE,NORMAL,LOW,5,1.0,DANGER,"고열, 호흡 급증"
DOG,13,27.3,38.8,119,23,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
CAT,5,2.3,40.1,205,40,False,False,False,False,False,DECREASED,DECREASED,LOW,0,0.54,CAUTION,"미열, 호흡 급증"
CAT,3,4.2,38.4,183,23,False,False,False,False,False,NORMAL,INCREASED,NORMAL,0,0.0,NORMAL,이상 없음(정상)
CAT,15,6.6,38.6,164,26,True,False,False,False,True,NORMAL,NORMAL,NORMAL,2,0.23,NORMAL,이상 없음(정상)
DOG,6,10.4,41.2,185,48,False,False,True,False,False,NONE,DECREASED,LOW,7,1.0,DANGER,"고열, 빈맥"
CAT,13,3.6,39.4,252,47,True,True,False,False,True,NORMAL,DECREASED,NORMAL,4,0.63,CAUTION,"빈맥, 호흡 급증"
CAT,9,3.8,39.1,162,20,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
DOG,3,25.5,38.8,96,10,False,False,False,True,False,NORMAL,NORMAL,NORMAL,1,0.25,NORMAL,이상 없음(정상)
DOG,2,22.9,38.4,139,28,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.06,NORMAL,이상 없음(정상)
DOG,14,29.5,38.6,97,26,False,False,False,True,False,NORMAL,NORMAL,NORMAL,0,0.18,NORMAL,이상 없음(정상)
DOG,11,25.5,39.9,153,54,False,True,True,True,True,DECREASED,DECREASED,LOW,0,1.0,DANGER,"미열, 호흡 급증"
DOG,2,10.5,38.6,120,19,False,False,False,False,True,NORMAL,NORMAL,NORMAL,1,0.25,NORMAL,이상 없음(정상)
DOG,13,7.1,38.6,66,26,False,False,False,False,True,NORMAL,DECREASED,NORMAL,0,0.12,NORMAL,이상 없음(정상)
CAT,5,2.4,39.3,172,39,True,False,False,False,False,DECREASED,DECREASED,LOW,2,0.35,WATCH,"피부 징후, 식욕 감소"
DOG,5,29.3,40.3,136,46,True,True,False,True,True,NONE,DECREASED,LOW,0,1.0,DANGER,"고열, 호흡 급증"
DOG,8,29.3,38.1,114,14,False,False,False,False,False,NORMAL,NORMAL,LOW,3,0.01,NORMAL,이상 없음(정상)
DOG,5,23.5,41.3,191,34,True,False,False,False,False,NONE,INCREASED,LOW,4,1.0,DANGER,"고열, 빈맥"
CAT,9,5.6,39.1,179,23,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
DOG,1,3.6,38.9,109,15,False,False,False,False,True,NORMAL,NORMAL,NORMAL,6,0.17,NORMAL,이상 없음(정상)
DOG,1,14.4,38.7,80,17,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.14,NORMAL,이상 없음(정상)
CAT,5,6.0,39.4,184,24,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.07,NORMAL,이상 없음(정상)
DOG,14,6.5,38.5,102,22,False,False,False,False,False,NORMAL,INCREASED,NORMAL,0,0.09,NORMAL,이상 없음(정상)
CAT,15,4.4,39.4,210,45,False,False,False,True,False,NORMAL,NORMAL,NORMAL,0,0.4,WATCH,"호흡 급증, 구토"
DOG,13,5.9,40.6,106,22,False,False,False,False,True,NONE,DECREASED,NORMAL,6,0.68,CAUTION,"고열, 설사"
CAT,9,7.8,39.8,246,22,False,False,False,True,False,NONE,INCREASED,NORMAL,7,0.71,CAUTION,"미열, 빈맥"
CAT,4,3.5,39.3,174,16,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
CAT,3,7.9,38.3,191,35,False,False,False,True,True,NORMAL,DECREASED,HIGH,2,0.35,WATCH,소화기 이상(구토 및 설사)
CAT,14,2.9,39.4,206,49,False,False,False,True,True,DECREASED,DECREASED,LOW,3,0.74,CAUTION,"호흡 급증, 소화기 이상(구토 및 설사)"
CAT,13,4.4,39.0,200,46,True,False,False,False,False,DECREASED,NORMAL,NORMAL,5,0.48,WATCH,"호흡 급증, 피부 징후"
DOG,11,4.3,39.7,143,56,False,True,True,False,True,NONE,DECREASED,LOW,4,1.0,DANGER,"미열, 호흡 급증"
DOG,7,11.7,39.1,92,12,False,False,False,False,True,NORMAL,NORMAL,NORMAL,6,0.33,WATCH,설사
DOG,15,21.9,38.5,125,34,True,True,True,False,True,NONE,DECREASED,LOW,7,0.66,CAUTION,"설사, 피부 징후"
DOG,2,15.4,39.5,130,34,True,True,True,False,True,NONE,NORMAL,LOW,0,0.96,DANGER,"미열, 설사"
DOG,7,20.2,39.8,156,40,False,True,True,False,False,DECREASED,DECREASED,NORMAL,6,0.73,CAUTION,"미열, 호흡 급증"
